File,Line,Index,Context
wiki/C389cole_des_Mines_de_Douai.html,1190,118,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1190,169,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1191,117,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1191,168,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1225,85,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1225,136,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1229,19,"<li>EA 4052 - Neurosciences et physiologie adaptatives, "
wiki/C389cole_des_Mines_de_Douai.html,1229,91,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1229,142,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1230,82,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1230,133,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1244,86,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1244,137,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1248,92,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1248,143,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1250,25,"<li>UMR-CNRS 8160 - Neuroscience fonctionnelle et pathologies,"
wiki/C389cole_des_Mines_de_Douai.html,1252,99,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1252,150,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1270,85,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1270,136,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1272,67,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1272,118,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1273,21,"<li>EREIA (économie, sciences de gestion) <a href=""/wiki/A"
wiki/C389cole_des_Mines_de_Douai.html,1275,20,"<li>LRII (économie, sciences de gestion), <a href=""/wiki/"
wiki/C389cole_des_Mines_de_Douai.html,1277,14,"<li>LEM-FUPL (sciences de gestion, économie), <a hr"
wiki/C389cole_des_Mines_de_Douai.html,1277,81,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1277,132,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1279,79,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1279,130,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1280,90,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1280,141,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1291,7,Social Sciences<br />
wiki/C389cole_des_Mines_de_Douai.html,1304,11,"<li>CIREL, Sciences de l’éducation, <a href=""/wi"
wiki/C389cole_des_Mines_de_Douai.html,1304,71,"ef=""/wiki/Lille_University_of_Science_and_Technology"" title=""Lille "
wiki/C389cole_des_Mines_de_Douai.html,1304,122,"y"" title=""Lille University of Science and Technology"">Campus USTL L"
wiki/C389cole_des_Mines_de_Douai.html,1311,25,"<li>LSC (Laboratoire des sciences de la communication), <a hre"
wiki/C389cole_des_Mines_de_Douai.html,1331,10,Political Science<br /></th>
wiki/C389cole_des_Mines_de_Douai.html,1335,170,d'études politiques de Lille (Sciences Po Lille)</a></li>
wiki/C389cole_des_Mines_de_Douai.html,1348,19,"<li>Laboratoire de sciences sociales, sport, identité, c"
wiki/Lee_Henderson_Watkins.html,100,1186,"is and studied the history of science, the history of technology, a"
wiki/Crabeating_frog.html,128,423," <i><a href=""/wiki/Zoological_Science"" title=""Zoological Science"">Z"
wiki/Crabeating_frog.html,128,450,"al_Science"" title=""Zoological Science"">Zoological Science</a></i>. "
wiki/Crabeating_frog.html,128,470,"oological Science"">Zoological Science</a></i>. <b>12</b> (5): 623–6"
wiki/Crabeating_frog.html,128,1191,e=5&amp;rft.jtitle=Zoological+Science&amp;rft.pages=623-6&amp;rft_v
wiki/Imperial_amazon.html,201,418,"df)"". <i>Caribbean Journal of Science</i>. <b>44</b> (2): 215–222.<"
wiki/Imperial_amazon.html,201,929,t.jtitle=Caribbean+Journal+of+Science&amp;rft.pages=215-222&amp;rft
wiki/North_Coast_(RTA_Rapid_Transit_station).html,169,31,"li><a href=""/wiki/Great_Lakes_Science_Center"" title=""Great Lakes Sc"
wiki/North_Coast_(RTA_Rapid_Transit_station).html,169,66,"ce_Center"" title=""Great Lakes Science Center"">Great Lakes Science C"
wiki/North_Coast_(RTA_Rapid_Transit_station).html,169,94,"s Science Center"">Great Lakes Science Center</a></li>"
